6099,0,10/2/2010
6098,0,10/1/2010
6097,0,9/30/2010
6096,0,9/29/2010
6095,0,9/28/2010
6094,0,9/27/2010
6093,0,9/26/2010
6092,0.25,9/25/2010
6091,2.08,9/24/2010
6090,0.76,9/23/2010
6089,0,9/22/2010
6088,0,9/21/2010
6087,0,9/20/2010
6086,0.05,9/19/2010
6085,0.05,9/18/2010
6084,0,9/17/2010
6083,0,9/16/2010
6082,0.15,9/15/2010
6081,0,9/14/2010
6080,0,9/13/2010
6079,0,9/12/2010
6078,0.05,9/11/2010
6077,0.1,9/10/2010
6076,0.03,9/9/2010
6075,0,9/8/2010
6074,0,9/7/2010
6073,0,9/6/2010
6072,0,9/5/2010
6071,0,9/4/2010
6070,0,9/3/2010
6069,0.3,9/2/2010
6068,0,9/1/2010
6067,0,8/31/2010
6066,0,8/30/2010
6065,0,8/29/2010
6064,0,8/28/2010
6063,0,8/27/2010
6062,0,8/26/2010
6061,0,8/25/2010
6060,2.72,8/24/2010
6059,0,8/23/2010
6058,0,8/22/2010
6057,0,8/21/2010
6056,0.2,8/20/2010
6055,0,8/19/2010
6054,1.45,8/18/2010
6053,4.83,8/17/2010
6052,0,8/16/2010
6051,0,8/15/2010
6050,0,8/14/2010
6049,0,8/13/2010
6048,0,8/12/2010
6047,0,8/11/2010
6046,0,8/10/2010
6045,0,8/9/2010
6044,0,8/8/2010
6043,0,8/7/2010
6042,0.36,8/6/2010
6041,0,8/5/2010
6040,0.53,8/4/2010
6039,0,8/3/2010
6038,0,8/2/2010
6037,0,8/1/2010
6036,0,7/31/2010
6035,0,7/30/2010
6034,0,7/29/2010
6033,0,7/28/2010
6032,0,7/27/2010
6031,0,7/26/2010
6030,0,7/25/2010
6029,0,7/24/2010
6028,1.8,7/23/2010
6027,0.58,7/22/2010
6026,0,7/21/2010
6025,3.43,7/20/2010
6024,0,7/19/2010
6023,0.28,7/18/2010
6022,0,7/17/2010
6021,0,7/16/2010
6020,0,7/15/2010
6019,0,7/14/2010
6018,1.73,7/13/2010
6017,0.1,7/12/2010
6016,0.05,7/11/2010
6015,0,7/10/2010
6014,0,7/9/2010
6013,0,7/8/2010
6012,0,7/7/2010
6011,0.08,7/6/2010
6010,1.73,7/5/2010
6009,1.22,7/4/2010
6008,0,7/3/2010
6007,0,7/2/2010
6006,0,7/1/2010
6005,0,6/30/2010
6004,0,6/29/2010
6003,0,6/28/2010
6002,0.2,6/27/2010
6001,0,6/26/2010
6000,0,6/25/2010
5999,0,6/24/2010
5998,0.23,6/23/2010
5997,1.8,6/22/2010
5996,4.55,6/21/2010
5995,3.53,6/20/2010
5994,0.08,6/19/2010
5993,0,6/18/2010
5992,0,6/17/2010
5991,0,6/16/2010
5990,0,6/15/2010
5989,1.55,6/14/2010
5988,0.79,6/13/2010
5987,4.22,6/12/2010
5986,0.76,6/11/2010
5985,0,6/10/2010
5984,0,6/9/2010
5983,3.4,6/8/2010
5982,0.1,6/7/2010
5981,0,6/6/2010
5980,0,6/5/2010
5979,0,6/4/2010
5978,0,6/3/2010
5977,0.18,6/2/2010
5976,0,6/1/2010
5975,0.2,5/31/2010
5974,1.27,5/30/2010
5973,0,5/29/2010
5972,0,5/28/2010
5971,0,5/27/2010
5970,1.96,5/26/2010
5969,1.22,5/25/2010
5968,0,5/24/2010
5967,0,5/23/2010
5966,0,5/22/2010
5965,0.84,5/21/2010
5964,1.7,5/20/2010
5963,0,5/19/2010
5962,0,5/18/2010
5961,1.27,5/17/2010
5960,0,5/16/2010
5959,0,5/15/2010
5958,0,5/14/2010
5957,0.43,5/13/2010
5956,2.51,5/12/2010
5955,1.12,5/11/2010
5954,0.1,5/10/2010
5953,0,5/9/2010
5952,0,5/8/2010
5951,1.68,5/7/2010
5950,0,5/6/2010
5949,0,5/5/2010
5948,0.08,5/4/2010
5947,0,5/3/2010
5946,0,5/2/2010
5945,0,5/1/2010
5944,0.23,4/30/2010
5943,0,4/29/2010
5942,0,4/28/2010
5941,0,4/27/2010
5940,0,4/26/2010
5939,0,4/25/2010
5938,0.13,4/24/2010
5937,2.29,4/23/2010
5936,0,4/22/2010
5935,0,4/21/2010
5934,0,4/20/2010
5933,0,4/19/2010
5932,0,4/18/2010
5931,0,4/17/2010
5930,0.23,4/16/2010
5929,0.13,4/15/2010
5928,0.53,4/14/2010
5927,0,4/13/2010
5926,0,4/12/2010
5925,0,4/11/2010
5924,0,4/10/2010
5923,0,4/9/2010
5922,0.05,4/8/2010
5921,1.8,4/7/2010
5920,0,4/6/2010
5919,0,4/5/2010
5918,0,4/4/2010
5917,0,4/3/2010
5916,0,4/2/2010
5915,0,4/1/2010
5914,0,3/31/2010
5913,0,3/30/2010
5912,0,3/29/2010
5911,0.1,3/28/2010
5910,0.08,3/27/2010
5909,0,3/26/2010
5908,0,3/25/2010
5907,0,3/24/2010
5906,0,3/23/2010
5905,0,3/22/2010
5904,0,3/21/2010
5903,0.15,3/20/2010
5902,0,3/19/2010
5901,0,3/18/2010
5900,0,3/17/2010
5899,0,3/16/2010
5898,0.03,3/15/2010
5897,0,3/14/2010
5896,0.05,3/13/2010
5895,0.3,3/12/2010
5894,0.1,3/11/2010
5893,1.96,3/10/2010
5892,2.21,3/9/2010
5891,0,3/8/2010
5890,0,3/7/2010
5889,1.35,3/6/2010
5888,0.05,3/5/2010
5887,0,3/4/2010
5886,0,3/3/2010
5885,0,3/2/2010
5884,0.1,3/1/2010
5883,0,2/28/2010
5882,0,2/27/2010
5881,0,2/26/2010
5880,0,2/25/2010
5879,0,2/24/2010
5878,0,2/23/2010
5877,0.05,2/22/2010
5876,0.41,2/21/2010
5875,0.08,2/20/2010
5874,0.1,2/19/2010
5873,0,2/18/2010
5872,0,2/17/2010
5871,0,2/16/2010
5870,0,2/15/2010
5869,0,2/14/2010
5868,0,2/13/2010
5867,0,2/12/2010
5866,0,2/11/2010
5865,0,2/10/2010
5864,0,2/9/2010
5863,0,2/8/2010
5862,0.05,2/7/2010
5861,0.05,2/6/2010
5860,0.74,2/5/2010
5859,0.2,2/4/2010
5858,0,2/3/2010
5857,0,2/2/2010
5856,0.03,2/1/2010
5855,0,1/31/2010
5854,0,1/30/2010
5853,0,1/29/2010
5852,0,1/28/2010
5851,0,1/27/2010
5850,0,1/26/2010
5849,0,1/25/2010
5848,0,1/24/2010
5847,0,1/23/2010
5846,0,1/22/2010
5845,0,1/21/2010
5844,0.38,1/20/2010
5843,0,1/19/2010
5842,0,1/18/2010
5841,0,1/17/2010
5840,0,1/16/2010
5839,0,1/15/2010
5838,0,1/14/2010
5837,0,1/13/2010
5836,0,1/12/2010
5835,0,1/11/2010
5834,0,1/10/2010
5833,0,1/9/2010
5832,0,1/8/2010
5831,0.25,1/7/2010
5830,0,1/6/2010
5829,0,1/5/2010
5828,0.13,1/4/2010
5827,0.1,1/3/2010
5826,0,1/2/2010
5825,0,1/1/2010
5824,0,12/31/2009
5823,0.13,12/30/2009
5822,0,12/29/2009
5821,0,12/28/2009
5820,0.23,12/27/2009
5819,1.6,12/26/2009
5818,0.1,12/25/2009
5817,0.89,12/24/2009
5816,0.05,12/23/2009
5815,0,12/22/2009
5814,0,12/21/2009
5813,0,12/20/2009
5812,0,12/19/2009
5811,0,12/18/2009
5810,0,12/17/2009
5809,0,12/16/2009
5808,0,12/15/2009
5807,0.03,12/14/2009
5806,0,12/13/2009
5805,0,12/12/2009
5804,0,12/11/2009
5803,0,12/10/2009
5802,1.02,12/9/2009
5801,0.53,12/8/2009
5800,0.58,12/7/2009
5799,0,12/6/2009
5798,0,12/5/2009
5797,0,12/4/2009
5796,0,12/3/2009
5795,0,12/2/2009
5794,0,12/1/2009
5793,0,11/30/2009
5792,0,11/29/2009
5791,0,11/28/2009
5790,0,11/27/2009
5789,0,11/26/2009
5788,0,11/25/2009
5787,0.33,11/24/2009
5786,0.03,11/23/2009
5785,0,11/22/2009
5784,0,11/21/2009
5783,0,11/20/2009
5782,0,11/19/2009
5781,0,11/18/2009
5780,0,11/17/2009
5779,0.08,11/16/2009
5778,0,11/15/2009
5777,0,11/14/2009
5776,0,11/13/2009
5775,0,11/12/2009
5774,0,11/11/2009
5773,0,11/10/2009
5772,0,11/9/2009
5771,0,11/8/2009
5770,0,11/7/2009
5769,0,11/6/2009
5768,0,11/5/2009
5767,0,11/4/2009
5766,0,11/3/2009
5765,0,11/2/2009
5764,0,11/1/2009
5763,0,10/31/2009
5762,1.27,10/30/2009
5761,1.14,10/29/2009
5760,0,10/28/2009
5759,0,10/27/2009
5758,0,10/26/2009
5757,0,10/25/2009
5756,0,10/24/2009
5755,1.17,10/23/2009
5754,2.51,10/22/2009
5753,0.56,10/21/2009
5752,0,10/20/2009
5751,0,10/19/2009
5750,0,10/18/2009
5749,0,10/17/2009
5748,0,10/16/2009
5747,0.1,10/15/2009
5746,0.94,10/14/2009
5745,0,10/13/2009
5744,0.03,10/12/2009
5743,0.1,10/11/2009
5742,0.46,10/10/2009
5741,0,10/9/2009
5740,0,10/8/2009
5739,0,10/7/2009
5738,0.97,10/6/2009
5737,0,10/5/2009
5736,0,10/4/2009
5735,0,10/3/2009
5734,0,10/2/2009
5733,0,10/1/2009
5732,0,9/30/2009
5731,0,9/29/2009
5730,0,9/28/2009
5729,0,9/27/2009
5728,0,9/26/2009
5727,0,9/25/2009
5726,0.03,9/24/2009
5725,0.66,9/23/2009
5724,0.05,9/22/2009
5723,0.13,9/21/2009
5722,0,9/20/2009
5721,0,9/19/2009
5720,0,9/18/2009
5719,0,9/17/2009
5718,0,9/16/2009
5717,0,9/15/2009
5716,0,9/14/2009
5715,0,9/13/2009
5714,1.07,9/12/2009
5713,0,9/11/2009
5712,0,9/10/2009
5711,0,9/9/2009
5710,0,9/8/2009
5709,0,9/7/2009
5708,0,9/6/2009
5707,0,9/5/2009
5706,1.14,9/4/2009
5705,0,9/3/2009
5704,0,9/2/2009
5703,0,9/1/2009
5702,0,8/31/2009
5701,0,8/30/2009
5700,0,8/29/2009
5699,0,8/28/2009
5698,1.35,8/27/2009
5697,0.38,8/26/2009
5696,0,8/25/2009
5695,0,8/24/2009
5694,0,8/23/2009
5693,0,8/22/2009
5692,0,8/21/2009
5691,0,8/20/2009
5690,0.05,8/19/2009
5689,0,8/18/2009
5688,0,8/17/2009
5687,0.74,8/16/2009
5686,1.57,8/15/2009
5685,0,8/14/2009
5684,0.38,8/13/2009
5683,0,8/12/2009
5682,0,8/11/2009
5681,0,8/10/2009
5680,0,8/9/2009
5679,0,8/8/2009
5678,0,8/7/2009
5677,0.28,8/6/2009
5676,1.65,8/5/2009
5675,0.71,8/4/2009
5674,0,8/3/2009
5673,0,8/2/2009
5672,0.13,8/1/2009
5671,0,7/31/2009
5670,0,7/30/2009
5669,2.18,7/29/2009
5668,0,7/28/2009
5667,0,7/27/2009
5666,0,7/26/2009
5665,0.46,7/25/2009
5664,0,7/24/2009
5663,0.74,7/23/2009
5662,0,7/22/2009
5661,0.1,7/21/2009
5660,0,7/20/2009
5659,0,7/19/2009
5658,0,7/18/2009
5657,0.64,7/17/2009
5656,0,7/16/2009
5655,0,7/15/2009
5654,0.03,7/14/2009
5653,0.25,7/13/2009
5652,0,7/12/2009
5651,0,7/11/2009
5650,0,7/10/2009
5649,0,7/9/2009
5648,0,7/8/2009
5647,0,7/7/2009
5646,0,7/6/2009
5645,0,7/5/2009
5644,0.05,7/4/2009
5643,0.64,7/3/2009
5642,0,7/2/2009
5641,0,7/1/2009
5640,0,6/30/2009
5639,0,6/29/2009
5638,0,6/28/2009
5637,0.05,6/27/2009
5636,2.24,6/26/2009
5635,0.03,6/25/2009
5634,0.13,6/24/2009
5633,0,6/23/2009
5632,0,6/22/2009
5631,0.25,6/21/2009
5630,0.05,6/20/2009
5629,5.56,6/19/2009
5628,2.54,6/18/2009
5627,0,6/17/2009
5626,2.36,6/16/2009
5625,0.08,6/15/2009
5624,0.13,6/14/2009
5623,0.89,6/13/2009
5622,0.51,6/12/2009
5621,0,6/11/2009
5620,1.32,6/10/2009
5619,0,6/9/2009
5618,0.08,6/8/2009
5617,0.05,6/7/2009
5616,5.36,6/6/2009
5615,0.13,6/5/2009
5614,0,6/4/2009
5613,0.1,6/3/2009
5612,0.94,6/2/2009
5611,0.58,6/1/2009
5610,0,5/31/2009
5609,0,5/30/2009
5608,0,5/29/2009
5607,0,5/28/2009
5606,0.05,5/27/2009
5605,2.95,5/26/2009
5604,0,5/25/2009
5603,2.44,5/24/2009
5602,0,5/23/2009
5601,0,5/22/2009
5600,0,5/21/2009
5599,0,5/20/2009
5598,0,5/19/2009
5597,0,5/18/2009
5596,0,5/17/2009
5595,0,5/16/2009
5594,0,5/15/2009
5593,0,5/14/2009
5592,1.88,5/13/2009
5591,0,5/12/2009
5590,0.61,5/11/2009
5589,0,5/10/2009
5588,0,5/9/2009
5587,0.43,5/8/2009
5586,0,5/7/2009
5585,0.25,5/6/2009
5584,0.08,5/5/2009
5583,0.48,5/4/2009
5582,0.03,5/3/2009
5581,0.03,5/2/2009
5580,0.25,5/1/2009
5579,0.58,4/30/2009
5578,1.6,4/29/2009
5577,0,4/28/2009
5576,0.13,4/27/2009
5575,0.2,4/26/2009
5574,0,4/25/2009
5573,0,4/24/2009
5572,0,4/23/2009
5571,0,4/22/2009
5570,0,4/21/2009
5569,0,4/20/2009
5568,0,4/19/2009
5567,0.66,4/18/2009
5566,0,4/17/2009
5565,0.05,4/16/2009
5564,0.1,4/15/2009
5563,0,4/14/2009
5562,0.28,4/13/2009
5561,0.08,4/12/2009
5560,0,4/11/2009
5559,1.22,4/10/2009
5558,0,4/9/2009
5557,0,4/8/2009
5556,0,4/7/2009
5555,0,4/6/2009
5554,0.48,4/5/2009
5553,0,4/4/2009
5552,0,4/3/2009
5551,0,4/2/2009
5550,0,4/1/2009
5549,0,3/31/2009
5548,0,3/30/2009
5547,0,3/29/2009
5546,0,3/28/2009
5545,0,3/27/2009
5544,0,3/26/2009
5543,0,3/25/2009
5542,0.1,3/24/2009
5541,0,3/23/2009
5540,0.1,3/22/2009
5539,0,3/21/2009
5538,0,3/20/2009
5537,0,3/19/2009
5536,0,3/18/2009
5535,0,3/17/2009
5534,0,3/16/2009
5533,0,3/15/2009
5532,0,3/14/2009
5531,0,3/13/2009
5530,0,3/12/2009
5529,0,3/11/2009
5528,0.08,3/10/2009
5527,0,3/9/2009
5526,0.05,3/8/2009
5525,0,3/7/2009
5524,0,3/6/2009
5523,0,3/5/2009
5522,0,3/4/2009
5521,0,3/3/2009
5520,0,3/2/2009
5519,0,3/1/2009
5518,0.23,2/28/2009
5517,0,2/27/2009
5516,0,2/26/2009
5515,0,2/25/2009
5514,0,2/24/2009
5513,0,2/23/2009
5512,0,2/22/2009
5511,0,2/21/2009
5510,0,2/20/2009
5509,0,2/19/2009
5508,0,2/18/2009
5507,0,2/17/2009
5506,0,2/16/2009
5505,0,2/15/2009
5504,0.81,2/14/2009
5503,0,2/13/2009
5502,0,2/12/2009
5501,0,2/11/2009
5500,0.51,2/10/2009
5499,0,2/9/2009
5498,0,2/8/2009
5497,0,2/7/2009
5496,0,2/6/2009
5495,0,2/5/2009
5494,0,2/4/2009
5493,0,2/3/2009
5492,0,2/2/2009
5491,0,2/1/2009
5490,0,1/31/2009
5489,0,1/30/2009
5488,0,1/29/2009
5487,0,1/28/2009
5486,0,1/27/2009
5485,0.25,1/26/2009
5484,0.05,1/25/2009
5483,0.15,1/24/2009
5482,0,1/23/2009
5481,0,1/22/2009
5480,0,1/21/2009
5479,0,1/20/2009
5478,0,1/19/2009
5477,0,1/18/2009
5476,0,1/17/2009
5475,0,1/16/2009
5474,0,1/15/2009
5473,0,1/14/2009
5472,0,1/13/2009
5471,0,1/12/2009
5470,0,1/11/2009
5469,0.15,1/10/2009
5468,0,1/9/2009
5467,0,1/8/2009
5466,0,1/7/2009
5465,0,1/6/2009
5464,0,1/5/2009
5463,0,1/4/2009
5462,0,1/3/2009
5461,0,1/2/2009
5460,0,1/1/2009
5459,0,12/31/2008
5458,0,12/30/2008
5457,0,12/29/2008
5456,0,12/28/2008
5455,0,12/27/2008
5454,0,12/26/2008
5453,0,12/25/2008
5452,0.03,12/24/2008
5451,0,12/23/2008
5450,0,12/22/2008
5449,0,12/21/2008
5448,0,12/20/2008
5447,1.35,12/19/2008
5446,0,12/18/2008
5445,0.08,12/17/2008
5444,0.28,12/16/2008
5443,0,12/15/2008
5442,0,12/14/2008
5441,0,12/13/2008
5440,0,12/12/2008
5439,0,12/11/2008
5438,0,12/10/2008
5437,0.53,12/9/2008
5436,0,12/8/2008
5435,0,12/7/2008
5434,0,12/6/2008
5433,0,12/5/2008
5432,0,12/4/2008
5431,0,12/3/2008
5430,0,12/2/2008
5429,0,12/1/2008
5428,0,11/30/2008
5427,0.05,11/29/2008
5426,0,11/28/2008
5425,0,11/27/2008
5424,0,11/26/2008
5423,0,11/25/2008
5422,0,11/24/2008
5421,0,11/23/2008
5420,0,11/22/2008
5419,0,11/21/2008
5418,0,11/20/2008
5417,0,11/19/2008
5416,0,11/18/2008
5415,0,11/17/2008
5414,0,11/16/2008
5413,0,11/15/2008
5412,0.1,11/14/2008
5411,0,11/13/2008
5410,0.1,11/12/2008
5409,3.2,11/11/2008
5408,0,11/10/2008
5407,0,11/9/2008
5406,0,11/8/2008
5405,0.13,11/7/2008
5404,0,11/6/2008
5403,0,11/5/2008
5402,0,11/4/2008
5401,0,11/3/2008
5400,0,11/2/2008
5399,0,11/1/2008
5398,0,10/31/2008
5397,0,10/30/2008
5396,0,10/29/2008
5395,0,10/28/2008
5394,0,10/27/2008
5393,0,10/26/2008
5392,0,10/25/2008
5391,0.13,10/24/2008
5390,2.01,10/23/2008
5389,3.78,10/22/2008
5388,0.36,10/21/2008
5387,0,10/20/2008
5386,0,10/19/2008
5385,0,10/18/2008
5384,0,10/17/2008
5383,0,10/16/2008
5382,1.88,10/15/2008
5381,0,10/14/2008
5380,3.4,10/13/2008
5379,0.58,10/12/2008
5378,0,10/11/2008
5377,0,10/10/2008
5376,0,10/9/2008
5375,0,10/8/2008
5374,4.29,10/7/2008
5373,0.13,10/6/2008
5372,0,10/5/2008
5371,0,10/4/2008
5370,0,10/3/2008
5369,0,10/2/2008
5368,0,10/1/2008
5367,0,9/30/2008
5366,0,9/29/2008
5365,0,9/28/2008
5364,0,9/27/2008
5363,0,9/26/2008
5362,0,9/25/2008
5361,0,9/24/2008
5360,0,9/23/2008
5359,0,9/22/2008
5358,0,9/21/2008
5357,0,9/20/2008
5356,0,9/19/2008
5355,0,9/18/2008
5354,0,9/17/2008
5353,0,9/16/2008
5352,0,9/15/2008
5351,0,9/14/2008
5350,0.64,9/13/2008
5349,0.61,9/12/2008
5348,1.5,9/11/2008
5347,0,9/10/2008
5346,0.05,9/9/2008
5345,0.28,9/8/2008
5344,0.1,9/7/2008
5343,0.28,9/6/2008
5342,0,9/5/2008
5341,0,9/4/2008
5340,0.36,9/3/2008
5339,0.56,9/2/2008
5338,0,9/1/2008
5337,0,8/31/2008
5336,0,8/30/2008
5335,0,8/29/2008
5334,0,8/28/2008
5333,0,8/27/2008
5332,0,8/26/2008
5331,0,8/25/2008
5330,0.13,8/24/2008
5329,0,8/23/2008
5328,0,8/22/2008
5327,0,8/21/2008
5326,0,8/20/2008
5325,0,8/19/2008
5324,0,8/18/2008
5323,0,8/17/2008
5322,0,8/16/2008
5321,0,8/15/2008
5320,0.05,8/14/2008
5319,0,8/13/2008
5318,1.78,8/12/2008
5317,0,8/11/2008
5316,0.05,8/10/2008
5315,0.1,8/9/2008
5314,0,8/8/2008
5313,0.1,8/7/2008
5312,0,8/6/2008
5311,0.46,8/5/2008
5310,0,8/4/2008
5309,0,8/3/2008
5308,0,8/2/2008
5307,0,8/1/2008
5306,0,7/31/2008
5305,0,7/30/2008
5304,0,7/29/2008
5303,0,7/28/2008
5302,0,7/27/2008
5301,0,7/26/2008
5300,0.48,7/25/2008
5299,0,7/24/2008
5298,0,7/23/2008
5297,0,7/22/2008
5296,0,7/21/2008
5295,0,7/20/2008
5294,0,7/19/2008
5293,0.91,7/18/2008
5292,0,7/17/2008
5291,4.45,7/16/2008
5290,0.69,7/15/2008
5289,0,7/14/2008
5288,0,7/13/2008
5287,0.1,7/12/2008
5286,0,7/11/2008
5285,0,7/10/2008
5284,0,7/9/2008
5283,0.23,7/8/2008
5282,0,7/7/2008
5281,0,7/6/2008
5280,0,7/5/2008
5279,0,7/4/2008
5278,0,7/3/2008
5277,0.2,7/2/2008
5276,0,7/1/2008
5275,0,6/30/2008
5274,0,6/29/2008
5273,0,6/28/2008
5272,2.69,6/27/2008
5271,0,6/26/2008
5270,0,6/25/2008
5269,1.22,6/24/2008
5268,0,6/23/2008
5267,0.03,6/22/2008
5266,0.15,6/21/2008
5265,0.86,6/20/2008
5264,0.1,6/19/2008
5263,0.79,6/18/2008
5262,0,6/17/2008
5261,0.03,6/16/2008
5260,0,6/15/2008
5259,0,6/14/2008
5258,0,6/13/2008
5257,0.36,6/12/2008
5256,0,6/11/2008
5255,0,6/10/2008
5254,0,6/9/2008
5253,5.61,6/8/2008
5252,0,6/7/2008
5251,1.07,6/6/2008
5250,7.65,6/5/2008
5249,0.48,6/4/2008
5248,1.17,6/3/2008
5247,0.13,6/2/2008
5246,0.69,6/1/2008
5245,0,5/31/2008
5244,3.63,5/30/2008
5243,0.08,5/29/2008
5242,2.01,5/28/2008
5241,1.65,5/27/2008
5240,0,5/26/2008
5239,0,5/25/2008
5238,6.43,5/24/2008
5237,2.41,5/23/2008
5236,1.04,5/22/2008
5235,0,5/21/2008
5234,0,5/20/2008
5233,0,5/19/2008
5232,0,5/18/2008
5231,0,5/17/2008
5230,0,5/16/2008
5229,0,5/15/2008
5228,0,5/14/2008
5227,0,5/13/2008
5226,0,5/12/2008
5225,1.4,5/11/2008
5224,2.29,5/10/2008
5223,0.2,5/9/2008
5222,0,5/8/2008
5221,1.35,5/7/2008
5220,0,5/6/2008
5219,0,5/5/2008
5218,0,5/4/2008
5217,0.66,5/3/2008
5216,0.03,5/2/2008
5215,0,5/1/2008
5214,0,4/30/2008
5213,0,4/29/2008
5212,0,4/28/2008
5211,0.51,4/27/2008
5210,0.41,4/26/2008
5209,1.22,4/25/2008
5208,0,4/24/2008
5207,0,4/23/2008
5206,0,4/22/2008
5205,0,4/21/2008
5204,0,4/20/2008
5203,0,4/19/2008
5202,0.89,4/18/2008
5201,0.99,4/17/2008
5200,0,4/16/2008
5199,0,4/15/2008
5198,0,4/14/2008
5197,0,4/13/2008
5196,0,4/12/2008
5195,3.71,4/11/2008
5194,1.04,4/10/2008
5193,0,4/9/2008
5192,0.1,4/8/2008
5191,0,4/7/2008
5190,0,4/6/2008
5189,0,4/5/2008
5188,0.81,4/4/2008
5187,0.08,4/3/2008
5186,0,4/2/2008
5185,0.2,4/1/2008
5184,0.79,3/31/2008
5183,0.18,3/30/2008
5182,0,3/29/2008
5181,0,3/28/2008
5180,0,3/27/2008
5179,0,3/26/2008
5178,0,3/25/2008
5177,0,3/24/2008
5176,0,3/23/2008
5175,0,3/22/2008
5174,0,3/21/2008
5173,0,3/20/2008
5172,0,3/19/2008
5171,0.51,3/18/2008
5170,0.43,3/17/2008
5169,0,3/16/2008
5168,0,3/15/2008
5167,0,3/14/2008
5166,0,3/13/2008
5165,0,3/12/2008
5164,0,3/11/2008
5163,0,3/10/2008
5162,0,3/9/2008
5161,0,3/8/2008
5160,0.05,3/7/2008
5159,0,3/6/2008
5158,0,3/5/2008
5157,0,3/4/2008
5156,0,3/3/2008
5155,0,3/2/2008
5154,0,3/1/2008
5153,0,2/29/2008
5152,0,2/28/2008
5151,0,2/27/2008
5150,0.13,2/26/2008
5149,0,2/25/2008
5148,0,2/24/2008
5147,0,2/23/2008
5146,0,2/22/2008
5145,0,2/21/2008
5144,0,2/20/2008
5143,0,2/19/2008
5142,0,2/18/2008
5141,0,2/17/2008
5140,0,2/16/2008
5139,0,2/15/2008
5138,0,2/14/2008
5137,0,2/13/2008
5136,0,2/12/2008
5135,0,2/11/2008
5134,0,2/10/2008
5133,0,2/9/2008
5132,0,2/8/2008
5131,0,2/7/2008
5130,0.36,2/6/2008
5129,0.33,2/5/2008
5128,0.03,2/4/2008
5127,0.03,2/3/2008
5126,0,2/2/2008
5125,0,2/1/2008
5124,0,1/31/2008
5123,0,1/30/2008
5122,0.18,1/29/2008
5121,0,1/28/2008
5120,0,1/27/2008
5119,0,1/26/2008
5118,0,1/25/2008
5117,0,1/24/2008
5116,0,1/23/2008
5115,0,1/22/2008
5114,0,1/21/2008
5113,0,1/20/2008
5112,0,1/19/2008
5111,0,1/18/2008
5110,0.2,1/17/2008
5109,0,1/16/2008
5108,0,1/15/2008
5107,0,1/14/2008
5106,0,1/13/2008
5105,0,1/12/2008
5104,0,1/11/2008
5103,0.64,1/10/2008
5102,0,1/9/2008
5101,0,1/8/2008
5100,0,1/7/2008
5099,0,1/6/2008
5098,0,1/5/2008
5097,0,1/4/2008
5096,0,1/3/2008
5095,0,1/2/2008
5094,0,1/1/2008
5093,0,12/31/2007
5092,0,12/30/2007
5091,0,12/29/2007
5090,0.1,12/28/2007
5089,0,12/27/2007
5088,0.28,12/26/2007
5087,0,12/25/2007
5086,0,12/24/2007
5085,0,12/23/2007
5084,0,12/22/2007
5083,0,12/21/2007
5082,0,12/20/2007
5081,0,12/19/2007
5080,0,12/18/2007
5079,0,12/17/2007
5078,1.7,12/16/2007
5077,0,12/15/2007
5076,0,12/14/2007
5075,0,12/13/2007
5074,0,12/12/2007
5073,0,12/11/2007
5072,0,12/10/2007
5071,0,12/9/2007
5070,0,12/8/2007
5069,0,12/7/2007
5068,0.3,12/6/2007
5067,0,12/5/2007
5066,0,12/4/2007
5065,0,12/3/2007
5064,1.68,12/2/2007
5063,0,12/1/2007
5062,0,11/30/2007
5061,0,11/29/2007
5060,0,11/28/2007
5059,0,11/27/2007
5058,0,11/26/2007
5057,0,11/25/2007
5056,0,11/24/2007
5055,0,11/23/2007
5054,0,11/22/2007
5053,0,11/21/2007
5052,0,11/20/2007
5051,0,11/19/2007
5050,0,11/18/2007
5049,0,11/17/2007
5048,0,11/16/2007
5047,0,11/15/2007
5046,0,11/14/2007
5045,0,11/13/2007
5044,0,11/12/2007
5043,0,11/11/2007
5042,0,11/10/2007
5041,0,11/9/2007
5040,0,11/8/2007
5039,0,11/7/2007
5038,0,11/6/2007
5037,0,11/5/2007
5036,0,11/4/2007
5035,0,11/3/2007
5034,0,11/2/2007
5033,0,11/1/2007
5032,0,10/31/2007
5031,0,10/30/2007
5030,0,10/29/2007
5029,0,10/28/2007
5028,0,10/27/2007
5027,0,10/26/2007
5026,0,10/25/2007
5025,0,10/24/2007
5024,0,10/23/2007
5023,0,10/22/2007
5022,0,10/21/2007
5021,0,10/20/2007
5020,3.07,10/19/2007
5019,0,10/18/2007
5018,0,10/17/2007
5017,4.5,10/16/2007
5016,0,10/15/2007
5015,0,10/14/2007
5014,0,10/13/2007
5013,0,10/12/2007
5012,0,10/11/2007
5011,0,10/10/2007
5010,0,10/9/2007
5009,2.41,10/8/2007
5008,0.03,10/7/2007
5007,0,10/6/2007
5006,0.13,10/5/2007
5005,0,10/4/2007
5004,0,10/3/2007
5003,0.08,10/2/2007
5002,0.76,10/1/2007
5001,0,9/30/2007
5000,0.18,9/29/2007
4999,0,9/28/2007
4998,0,9/27/2007
4997,0,9/26/2007
4996,0.43,9/25/2007
4995,0,9/24/2007
4994,0,9/23/2007
4993,0,9/22/2007
4992,0,9/21/2007
4991,0,9/20/2007
4990,0.48,9/19/2007
4989,0.76,9/18/2007
4988,0.05,9/17/2007
4987,0,9/16/2007
4986,0,9/15/2007
4985,0,9/14/2007
4984,0,9/13/2007
