observation_name,parameter_name,n_samples,sen_mean,sen_mean_abs,sen_std_dev
mod_obs10_5,Pore Size Dist. Coeff. ,4,-69.7075,69.7136,92.9165
mod_obs10_5,Vapor Pressure,4,1.3576,1.35828,2.71275
mod_obs10_5,Soil Source Top Conc. ,4,3.00236,3.00236,3.75012
mod_obs10_5,Soil Source Bottom Conc. ,4,0.194703,0.194703,0.37953
mod_obs10_5,Min. Soil Moisture,4,-3879.34,4317.06,8346.73
mod_obs10_5,q_{air} VIMS,4,-800.598,800.598,1125.56
mod_obs10_6,Total Porosity,4,-25412.9,25413.2,46024.4
mod_obs10_6,Min. Vapor Porosity,4,91504.5,91504.5,116495
mod_obs10_6,FOC,4,-38731.2,38731.2,77375.9
mod_obs10_6,D_{air},4,5.50221,5.50221,11.0003
mod_obs10_6,Pore Size Dist. Coeff. ,4,6.92E-06,6.92E-06,5.73E-06
mod_obs10_6,Vapor Pressure,4,-3.57E-07,3.57E-07,7.05E-07
mod_obs10_6,Soil Source Top Conc. ,4,-3.14E-09,3.14E-09,2.44E-09
mod_obs10_6,Soil Source Bottom Conc. ,4,-3.86E-09,3.86E-09,2.91E-09
mod_obs10_6,Min. Soil Moisture,4,-0.171587,0.171587,0.328282
mod_obs10_6,q_{air} VIMS,4,-0.0270774,0.0270774,0.0484273
mod_obs10_7,Total Porosity,4,-7032.9,7032.96,10619.4
mod_obs10_7,Min. Vapor Porosity,4,22642.9,22642.9,28332.7
mod_obs10_7,FOC,4,-9613.93,9613.93,19210.6
mod_obs10_7,D_{air},4,1.18184,1.18184,2.36279
mod_obs10_7,Pore Size Dist. Coeff. ,4,1.49E-06,1.49E-06,1.24E-06
mod_obs10_7,Vapor Pressure,4,-7.78E-08,7.78E-08,1.54E-07
mod_obs10_7,Soil Source Top Conc. ,4,-6.76E-10,6.76E-10,5.26E-10
mod_obs10_7,Soil Source Bottom Conc. ,4,-8.32E-10,8.32E-10,6.26E-10
mod_obs10_7,Min. Soil Moisture,4,-0.0365584,0.0365584,0.0698992
mod_obs10_7,q_{air} VIMS,4,-0.00577239,0.00577239,0.0103094
mod_obs11_1,Total Porosity,4,-939495,939495,1.53E+06
mod_obs11_1,Min. Vapor Porosity,4,-2.55E+06,2.55E+06,5.05E+06
mod_obs11_1,FOC,4,-1.98E+06,1.99E+06,3.97E+06
mod_obs11_1,D_{air},4,-24685.4,25134.2,49970.8
mod_obs11_1,Pore Size Dist. Coeff. ,4,-95.9907,96.0095,165.799
mod_obs11_1,Vapor Pressure,4,1.48876,1.49205,2.97937
mod_obs11_1,Soil Source Top Conc. ,4,135.198,135.198,156.043
mod_obs11_1,Soil Source Bottom Conc. ,4,0.73806,0.73806,1.43068
mod_obs11_1,Min. Soil Moisture,4,186.258,199.895,390.787
mod_obs11_1,q_{air} VIMS,4,-6293.75,6293.75,12091.5
mod_obs11_2,Total Porosity,4,-9.40E+06,9.40E+06,1.70E+07
mod_obs11_2,Min. Vapor Porosity,4,-2.39E+07,2.44E+07,4.85E+07
mod_obs11_2,FOC,4,-1.89E+07,1.89E+07,3.61E+07
mod_obs11_2,D_{air},4,-67624.6,68730,136727
mod_obs11_2,Pore Size Dist. Coeff. ,4,-79.7468,84.2955,165.612
mod_obs11_2,Vapor Pressure,4,1.3917,1.40586,2.80229
mod_obs11_2,Soil Source Top Conc. ,4,378.088,378.088,436.355
mod_obs11_2,Soil Source Bottom Conc. ,4,1.94378,1.94378,3.76625
mod_obs11_2,Min. Soil Moisture,4,135.247,197.003,355.145
mod_obs11_2,q_{air} VIMS,4,-17572.1,17572.1,33812.2
mod_obs11_3,Total Porosity,4,-2.55E+06,2.55E+06,3.06E+06
mod_obs11_3,Min. Vapor Porosity,4,5.07E+06,5.07E+06,6.17E+06
mod_obs11_3,FOC,4,-2.61E+06,2.61E+06,4.33E+06
mod_obs11_3,D_{air},4,-9338.4,9736.16,19210.4
mod_obs11_3,Pore Size Dist. Coeff. ,4,-156.14,156.158,257.465
mod_obs11_3,Vapor Pressure,4,2.36138,2.3639,4.71882
mod_obs11_3,Soil Source Top Conc. ,4,92.7285,92.7285,107.043
mod_obs11_3,Soil Source Bottom Conc. ,4,0.571963,0.571963,1.10965
mod_obs11_3,Min. Soil Moisture,4,24.1752,603.427,973.17
mod_obs11_3,q_{air} VIMS,4,-4378.19,4378.19,8261.37
mod_obs11_4,Total Porosity,4,-40104.6,40104.6,60270.2
mod_obs11_4,Min. Vapor Porosity,4,-5661.05,8367.76,15147.6
mod_obs11_4,FOC,4,-44141.1,44141.1,79164.8
mod_obs11_4,D_{air},4,-359.64,365.708,727.39
mod_obs11_4,Pore Size Dist. Coeff. ,4,-0.677332,0.677639,1.27841
mod_obs11_4,Vapor Pressure,4,0.0111125,0.0111737,0.0223066
mod_obs11_4,Soil Source Top Conc. ,4,2.0006,2.0006,2.30895
mod_obs11_4,Soil Source Bottom Conc. ,4,0.0104623,0.0104623,0.0202741
mod_obs11_4,Min. Soil Moisture,4,1.21963,1.54726,2.88082
mod_obs11_4,q_{air} VIMS,4,-93.0238,93.0238,178.913
mod_obs11_5,Total Porosity,4,-120495,120501,218158
mod_obs11_5,Min. Vapor Porosity,4,316722,316722,558929
mod_obs11_5,FOC,4,-247863,247863,461059
mod_obs11_5,D_{air},4,30433,30433,60177
mod_obs11_5,Pore Size Dist. Coeff. ,4,-66.9148,66.9208,89.0769
mod_obs11_5,Vapor Pressure,4,1.32723,1.3279,2.65259
mod_obs11_5,Soil Source Top Conc. ,4,2.88914,2.88914,3.63146
mod_obs11_5,Soil Source Bottom Conc. ,4,0.206538,0.206538,0.402607
mod_obs11_5,Min. Soil Moisture,4,-4331.61,4762.5,9240.96
mod_obs11_5,q_{air} VIMS,4,-867.17,867.17,1257.25
mod_obs11_6,Total Porosity,4,-25274.2,25274.5,46996.9
mod_obs11_6,Min. Vapor Porosity,4,92255.8,92255.8,117310
mod_obs11_6,FOC,4,-38796.7,38796.7,77479.6
mod_obs11_6,D_{air},4,5.55311,5.55311,11.1021
mod_obs11_6,Pore Size Dist. Coeff. ,4,6.98E-06,6.98E-06,5.78E-06
mod_obs11_6,Vapor Pressure,4,-3.59E-07,3.59E-07,7.09E-07
mod_obs11_6,Soil Source Top Conc. ,4,-3.15E-09,3.15E-09,2.44E-09
mod_obs11_6,Soil Source Bottom Conc. ,4,-3.89E-09,3.89E-09,2.93E-09
mod_obs11_6,Min. Soil Moisture,4,-0.173651,0.173651,0.332315
mod_obs11_6,q_{air} VIMS,4,-0.0273973,0.0273973,0.0490256
mod_obs11_7,Total Porosity,4,-6795.6,6795.66,10913.6
mod_obs11_7,Min. Vapor Porosity,4,23010.2,23010.2,28743.1
mod_obs11_7,FOC,4,-9607.34,9607.34,19192.2
mod_obs11_7,D_{air},4,1.18933,1.18933,2.37776
mod_obs11_7,Pore Size Dist. Coeff. ,4,1.50E-06,1.50E-06,1.24E-06
mod_obs11_7,Vapor Pressure,4,-7.80E-08,7.80E-08,1.54E-07
mod_obs11_7,Soil Source Top Conc. ,4,-6.77E-10,6.77E-10,5.26E-10
mod_obs11_7,Soil Source Bottom Conc. ,4,-8.35E-10,8.35E-10,6.28E-10
mod_obs11_7,Min. Soil Moisture,4,-0.0368593,0.0368593,0.0704864
mod_obs11_7,q_{air} VIMS,4,-0.00581908,0.00581908,0.0103965
mod_obs12_1,Total Porosity,4,-794404,794404,1.34E+06
mod_obs12_1,Min. Vapor Porosity,4,-2.78E+06,2.78E+06,5.54E+06
mod_obs12_1,FOC,4,-1.95E+06,1.97E+06,3.93E+06
mod_obs12_1,D_{air},4,-24861.3,25313.6,50327.2
mod_obs12_1,Pore Size Dist. Coeff. ,4,-99.623,99.6414,171.595
mod_obs12_1,Vapor Pressure,4,1.54251,1.54573,3.08656
mod_obs12_1,Soil Source Top Conc. ,4,135.094,135.094,155.925
mod_obs12_1,Soil Source Bottom Conc. ,4,0.742466,0.742466,1.43931
mod_obs12_1,Min. Soil Moisture,4,193.86,206.711,404.927
mod_obs12_1,q_{air} VIMS,4,-6290.09,6290.09,12082.2
mod_obs12_2,Total Porosity,4,-7.65E+06,7.65E+06,1.41E+07
mod_obs12_2,Min. Vapor Porosity,4,-2.75E+07,2.81E+07,5.58E+07
mod_obs12_2,FOC,4,-1.90E+07,1.90E+07,3.62E+07
mod_obs12_2,D_{air},4,-67797.7,68906,137077
mod_obs12_2,Pore Size Dist. Coeff. ,4,-83.1086,86.5888,170.887
mod_obs12_2,Vapor Pressure,4,1.44104,1.45498,2.90068
mod_obs12_2,Soil Source Top Conc. ,4,377.995,377.995,436.248
mod_obs12_2,Soil Source Bottom Conc. ,4,1.94771,1.94771,3.77396
mod_obs12_2,Min. Soil Moisture,4,142.347,203.09,367.806
mod_obs12_2,q_{air} VIMS,4,-17568.7,17568.7,33804
mod_obs12_3,Total Porosity,4,-2.37E+06,2.37E+06,2.98E+06
mod_obs12_3,Min. Vapor Porosity,4,5.14E+06,5.14E+06,6.21E+06
mod_obs12_3,FOC,4,-2.58E+06,2.58E+06,4.28E+06
mod_obs12_3,D_{air},4,-9254.99,9659.23,19052.4
mod_obs12_3,Pore Size Dist. Coeff. ,4,-161.987,162.005,266.776
mod_obs12_3,Vapor Pressure,4,2.44931,2.45177,4.89424
mod_obs12_3,Soil Source Top Conc. ,4,92.5538,92.5538,106.843
mod_obs12_3,Soil Source Bottom Conc. ,4,0.579566,0.579566,1.12456
mod_obs12_3,Min. Soil Moisture,4,20.4888,630.871,1018.06
mod_obs12_3,q_{air} VIMS,4,-4374.63,4374.63,8243.84
mod_obs12_4,Total Porosity,4,-34925.4,34925.4,54266.3
mod_obs12_4,Min. Vapor Porosity,4,-14934.4,18044.4,34141.6
mod_obs12_4,FOC,4,-43861,43861,79581.5
mod_obs12_4,D_{air},4,-361.056,367.148,730.254
mod_obs12_4,Pore Size Dist. Coeff. ,4,-0.705497,0.705801,1.32312
mod_obs12_4,Vapor Pressure,4,0.0115267,0.011586,0.0231326
mod_obs12_4,Soil Source Top Conc. ,4,1.99981,1.99981,2.30805
mod_obs12_4,Soil Source Bottom Conc. ,4,0.0104955,0.0104955,0.0203392
mod_obs12_4,Min. Soil Moisture,4,1.27855,1.59913,2.98867
mod_obs12_4,q_{air} VIMS,4,-92.9956,92.9956,178.843
mod_obs12_5,Total Porosity,4,-122333,122339,220110
mod_obs12_5,Min. Vapor Porosity,4,315318,315318,556394
mod_obs12_5,FOC,4,-248312,248312,460698
mod_obs12_5,D_{air},4,31390.2,31390.2,62048.8
mod_obs12_5,Pore Size Dist. Coeff. ,4,-64.189,64.195,85.3523
mod_obs12_5,Vapor Pressure,4,1.29644,1.29711,2.59159
mod_obs12_5,Soil Source Top Conc. ,4,2.78356,2.78356,3.52101
mod_obs12_5,Soil Source Bottom Conc. ,4,0.217597,0.217597,0.424175
mod_obs12_5,Min. Soil Moisture,4,-4759.45,5183.21,10086.2
mod_obs12_5,q_{air} VIMS,4,-930.427,930.427,1382.43
mod_obs12_6,Total Porosity,4,-25308.7,25309.1,47907
mod_obs12_6,Min. Vapor Porosity,4,92795.5,92795.5,117914
mod_obs12_6,FOC,4,-38846.1,38846.1,77545.6
mod_obs12_6,D_{air},4,5.60295,5.60295,11.2017
mod_obs12_6,Pore Size Dist. Coeff. ,4,7.03E-06,7.03E-06,5.83E-06
mod_obs12_6,Vapor Pressure,4,-3.61E-07,3.61E-07,7.12E-07
mod_obs12_6,Soil Source Top Conc. ,4,-3.16E-09,3.16E-09,2.45E-09
mod_obs12_6,Soil Source Bottom Conc. ,4,-3.92E-09,3.92E-09,2.94E-09
mod_obs12_6,Min. Soil Moisture,4,-0.175677,0.175677,0.336275
mod_obs12_6,q_{air} VIMS,4,-0.0277112,0.0277112,0.0496131
mod_obs12_7,Total Porosity,4,-6646.77,6646.83,11210.2
mod_obs12_7,Min. Vapor Porosity,4,23289.8,23289.8,29062.1
mod_obs12_7,FOC,4,-9603.55,9603.55,19178.4
mod_obs12_7,D_{air},4,1.19665,1.19665,2.39241
mod_obs12_7,Pore Size Dist. Coeff. ,4,1.51E-06,1.51E-06,1.25E-06
mod_obs12_7,Vapor Pressure,4,-7.83E-08,7.83E-08,1.55E-07
mod_obs12_7,Soil Source Top Conc. ,4,-6.77E-10,6.77E-10,5.26E-10
mod_obs12_7,Soil Source Bottom Conc. ,4,-8.38E-10,8.38E-10,6.30E-10
mod_obs12_7,Min. Soil Moisture,4,-0.0371544,0.0371544,0.0710624
mod_obs12_7,q_{air} VIMS,4,-0.00586486,0.00586486,0.0104819
mod_obs13_1,Total Porosity,4,-675068,675068,1.17E+06
mod_obs13_1,Min. Vapor Porosity,4,-2.96E+06,2.96E+06,5.91E+06
mod_obs13_1,FOC,4,-1.92E+06,1.95E+06,3.87E+06
mod_obs13_1,D_{air},4,-25033.5,25489.1,50676.1
mod_obs13_1,Pore Size Dist. Coeff. ,4,-103.207,103.225,177.315
mod_obs13_1,Vapor Pressure,4,1.59557,1.59873,3.19237
mod_obs13_1,Soil Source Top Conc. ,4,134.992,134.992,155.808
mod_obs13_1,Soil Source Bottom Conc. ,4,0.746822,0.746822,1.44785
mod_obs13_1,Min. Soil Moisture,4,201.349,213.46,418.905
mod_obs13_1,q_{air} VIMS,4,-6286.49,6286.49,12073.1
mod_obs13_2,Total Porosity,4,-6.23E+06,6.23E+06,1.16E+07
mod_obs13_2,Min. Vapor Porosity,4,-3.05E+07,3.12E+07,6.19E+07
mod_obs13_2,FOC,4,-1.90E+07,1.90E+07,3.63E+07
mod_obs13_2,D_{air},4,-67968.3,69079.4,137422
mod_obs13_2,Pore Size Dist. Coeff. ,4,-86.4313,88.8551,176.108
mod_obs13_2,Vapor Pressure,4,1.48981,1.50354,2.99794
mod_obs13_2,Soil Source Top Conc. ,4,377.902,377.902,436.143
mod_obs13_2,Soil Source Bottom Conc. ,4,1.9516,1.9516,3.78158
mod_obs13_2,Min. Soil Moisture,4,149.357,209.115,380.343
mod_obs13_2,q_{air} VIMS,4,-17565.3,17565.3,33795.8
mod_obs13_3,Total Porosity,4,-2.24E+06,2.24E+06,2.95E+06
mod_obs13_3,Min. Vapor Porosity,4,5.19E+06,5.19E+06,6.25E+06
mod_obs13_3,FOC,4,-2.56E+06,2.56E+06,4.25E+06
mod_obs13_3,D_{air},4,-9165.85,9576.53,18882.8
mod_obs13_3,Pore Size Dist. Coeff. ,4,-167.736,167.754,275.927
mod_obs13_3,Vapor Pressure,4,2.53586,2.53826,5.06692
mod_obs13_3,Soil Source Top Conc. ,4,92.3814,92.3814,106.646
mod_obs13_3,Soil Source Bottom Conc. ,4,0.587074,0.587074,1.13927
mod_obs13_3,Min. Soil Moisture,4,16.4886,658.27,1062.86
mod_obs13_3,q_{air} VIMS,4,-4371.18,4371.18,8226.5
mod_obs13_4,Total Porosity,4,-30693.7,30693.7,49229.2
mod_obs13_4,Min. Vapor Porosity,4,-22737.5,26180.2,50170.4
mod_obs13_4,FOC,4,-43603.5,43603.5,79780.8
mod_obs13_4,D_{air},4,-362.449,368.566,733.073
mod_obs13_4,Pore Size Dist. Coeff. ,4,-0.733322,0.733622,1.36731
mod_obs13_4,Vapor Pressure,4,0.011936,0.0119935,0.0239487
mod_obs13_4,Soil Source Top Conc. ,4,1.99903,1.99903,2.30717
mod_obs13_4,Soil Source Bottom Conc. ,4,0.0105284,0.0105284,0.0204036
mod_obs13_4,Min. Soil Moisture,4,1.33668,1.65049,3.09538
mod_obs13_4,q_{air} VIMS,4,-92.9678,92.9678,178.774
mod_obs13_5,Total Porosity,4,-123727,123734,221861
mod_obs13_5,Min. Vapor Porosity,4,314115,314115,554166
mod_obs13_5,FOC,4,-248658,248658,460301
mod_obs13_5,D_{air},4,32238.4,32238.4,63703.4
mod_obs13_5,Pore Size Dist. Coeff. ,4,-61.5087,61.5147,81.7132
mod_obs13_5,Vapor Pressure,4,1.26515,1.26582,2.52958
mod_obs13_5,Soil Source Top Conc. ,4,2.68396,2.68396,3.41695
mod_obs13_5,Soil Source Bottom Conc. ,4,0.228049,0.228049,0.444561
mod_obs13_5,Min. Soil Moisture,4,-5166.71,5583.05,10890
mod_obs13_5,q_{air} VIMS,4,-990.918,990.918,1501.93
mod_obs13_6,Total Porosity,4,-25450.4,25450.8,48764.9
mod_obs13_6,Min. Vapor Porosity,4,93189.5,93189.5,118368
mod_obs13_6,FOC,4,-38886.1,38886.1,77586.4
mod_obs13_6,D_{air},4,5.65226,5.65226,11.3003
mod_obs13_6,Pore Size Dist. Coeff. ,4,7.09E-06,7.09E-06,5.87E-06
mod_obs13_6,Vapor Pressure,4,-3.62E-07,3.62E-07,7.15E-07
mod_obs13_6,Soil Source Top Conc. ,4,-3.17E-09,3.17E-09,2.45E-09
mod_obs13_6,Soil Source Bottom Conc. ,4,-3.94E-09,3.94E-09,2.96E-09
mod_obs13_6,Min. Soil Moisture,4,-0.177687,0.177687,0.340204
mod_obs13_6,q_{air} VIMS,4,-0.0280225,0.0280225,0.0501961
mod_obs13_7,Total Porosity,4,-6560.17,6560.23,11495.2
mod_obs13_7,Min. Vapor Porosity,4,23506.9,23506.9,29315.1
mod_obs13_7,FOC,4,-9601.85,9601.85,19167.7
mod_obs13_7,D_{air},4,1.2039,1.2039,2.40691
mod_obs13_7,Pore Size Dist. Coeff. ,4,1.52E-06,1.52E-06,1.26E-06
mod_obs13_7,Vapor Pressure,4,-7.85E-08,7.85E-08,1.55E-07
mod_obs13_7,Soil Source Top Conc. ,4,-6.78E-10,6.78E-10,5.25E-10
mod_obs13_7,Soil Source Bottom Conc. ,4,-8.42E-10,8.42E-10,6.32E-10
mod_obs13_7,Min. Soil Moisture,4,-0.0374469,0.0374469,0.0716333
mod_obs13_7,q_{air} VIMS,4,-0.00591022,0.00591022,0.0105666
mod_obs14_1,Total Porosity,4,-576715,576715,1.02E+06
mod_obs14_1,Min. Vapor Porosity,4,-3.10E+06,3.10E+06,6.19E+06
mod_obs14_1,FOC,4,-1.88E+06,1.92E+06,3.81E+06
mod_obs14_1,D_{air},4,-25199.2,25658.1,51011.9
mod_obs14_1,Pore Size Dist. Coeff. ,4,-106.684,106.702,182.864
mod_obs14_1,Vapor Pressure,4,1.64707,1.65016,3.29508
mod_obs14_1,Soil Source Top Conc. ,4,134.893,134.893,155.695
mod_obs14_1,Soil Source Bottom Conc. ,4,0.751054,0.751054,1.45614
mod_obs14_1,Min. Soil Moisture,4,208.602,220.029,432.487
mod_obs14_1,q_{air} VIMS,4,-6282.99,6282.99,12064.2
mod_obs14_2,Total Porosity,4,-5.09E+06,5.09E+06,9.63E+06
mod_obs14_2,Min. Vapor Porosity,4,-3.31E+07,3.38E+07,6.71E+07
mod_obs14_2,FOC,4,-1.90E+07,1.90E+07,3.64E+07
mod_obs14_2,D_{air},4,-68133.6,69247.5,137756
mod_obs14_2,Pore Size Dist. Coeff. ,4,-89.6597,91.057,181.187
mod_obs14_2,Vapor Pressure,4,1.53721,1.55073,3.09245
mod_obs14_2,Soil Source Top Conc. ,4,377.813,377.813,436.041
mod_obs14_2,Soil Source Bottom Conc. ,4,1.95538,1.95538,3.78899
mod_obs14_2,Min. Soil Moisture,4,156.163,214.979,392.547
mod_obs14_2,q_{air} VIMS,4,-17562.1,17562.1,33787.8
mod_obs14_3,Total Porosity,4,-2.13E+06,2.13E+06,2.95E+06
mod_obs14_3,Min. Vapor Porosity,4,5.23E+06,5.23E+06,6.28E+06
mod_obs14_3,FOC,4,-2.55E+06,2.55E+06,4.22E+06
mod_obs14_3,D_{air},4,-9073.01,9489.97,18705.7
mod_obs14_3,Pore Size Dist. Coeff. ,4,-173.294,173.312,284.769
mod_obs14_3,Vapor Pressure,4,2.61963,2.62197,5.23404
mod_obs14_3,Soil Source Top Conc. ,4,92.2141,92.2141,106.455
mod_obs14_3,Soil Source Bottom Conc. ,4,0.59436,0.59436,1.15355
mod_obs14_3,Min. Soil Moisture,4,12.2662,685.151,1106.81
mod_obs14_3,q_{air} VIMS,4,-4367.89,4367.89,8209.62
mod_obs14_4,Total Porosity,4,-27250.9,27250.9,44986.5
mod_obs14_4,Min. Vapor Porosity,4,-29262.6,32973,63568.7
mod_obs14_4,FOC,4,-43363.7,43363.7,79816.9
mod_obs14_4,D_{air},4,-363.796,369.937,735.799
mod_obs14_4,Pore Size Dist. Coeff. ,4,-0.760346,0.760643,1.41025
mod_obs14_4,Vapor Pressure,4,0.0123335,0.0123894,0.0247416
mod_obs14_4,Soil Source Top Conc. ,4,1.99828,1.99828,2.3063
mod_obs14_4,Soil Source Bottom Conc. ,4,0.0105603,0.0105603,0.0204662
mod_obs14_4,Min. Soil Moisture,4,1.39307,1.70047,3.19918
mod_obs14_4,q_{air} VIMS,4,-92.9408,92.9408,178.707
mod_obs14_5,Total Porosity,4,-124792,124799,223375
mod_obs14_5,Min. Vapor Porosity,4,313105,313105,552263
mod_obs14_5,FOC,4,-248927,248927,459914
mod_obs14_5,D_{air},4,32982,32982,65150.8
mod_obs14_5,Pore Size Dist. Coeff. ,4,-58.9242,58.9302,78.2275
mod_obs14_5,Vapor Pressure,4,1.2341,1.23478,2.46804
mod_obs14_5,Soil Source Top Conc. ,4,2.59148,2.59148,3.32046
mod_obs14_5,Soil Source Bottom Conc. ,4,0.237767,0.237767,0.463521
mod_obs14_5,Min. Soil Moisture,4,-5546.64,5955.45,11639.2
mod_obs14_5,q_{air} VIMS,4,-1047.62,1047.62,1613.57
mod_obs14_6,Total Porosity,4,-25653.5,25654,49560
mod_obs14_6,Min. Vapor Porosity,4,93471.9,93471.9,118701
mod_obs14_6,FOC,4,-38920.5,38920.5,77609
mod_obs14_6,D_{air},4,5.70024,5.70024,11.3962
mod_obs14_6,Pore Size Dist. Coeff. ,4,7.14E-06,7.14E-06,5.92E-06
mod_obs14_6,Vapor Pressure,4,-3.64E-07,3.64E-07,7.19E-07
mod_obs14_6,Soil Source Top Conc. ,4,-3.18E-09,3.18E-09,2.45E-09
mod_obs14_6,Soil Source Bottom Conc. ,4,-3.96E-09,3.96E-09,2.97E-09
mod_obs14_6,Min. Soil Moisture,4,-0.179647,0.179647,0.344036
mod_obs14_6,q_{air} VIMS,4,-0.028326,0.028326,0.0507648
mod_obs14_7,Total Porosity,4,-6519.1,6519.17,11758.2
mod_obs14_7,Min. Vapor Porosity,4,23674.1,23674.1,29514
mod_obs14_7,FOC,4,-9601.79,9601.79,19159.3
mod_obs14_7,D_{air},4,1.21096,1.21096,2.42101
mod_obs14_7,Pore Size Dist. Coeff. ,4,1.53E-06,1.53E-06,1.26E-06
mod_obs14_7,Vapor Pressure,4,-7.88E-08,7.88E-08,1.56E-07
mod_obs14_7,Soil Source Top Conc. ,4,-6.79E-10,6.79E-10,5.25E-10
mod_obs14_7,Soil Source Bottom Conc. ,4,-8.45E-10,8.45E-10,6.34E-10
mod_obs14_7,Min. Soil Moisture,4,-0.0377318,0.0377318,0.0721896
mod_obs14_7,q_{air} VIMS,4,-0.0059544,0.0059544,0.0106491
mod_obs15_1,Total Porosity,4,-486674,486674,879657
mod_obs15_1,Min. Vapor Porosity,4,-3.21E+06,3.21E+06,6.42E+06
mod_obs15_1,FOC,4,-1.84E+06,1.89E+06,3.74E+06
mod_obs15_1,D_{air},4,-25374.4,25836.7,51366.9
mod_obs15_1,Pore Size Dist. Coeff. ,4,-110.39,110.407,188.777
mod_obs15_1,Vapor Pressure,4,1.70197,1.70501,3.40458
mod_obs15_1,Soil Source Top Conc. ,4,134.787,134.787,155.574
mod_obs15_1,Soil Source Bottom Conc. ,4,0.755571,0.755571,1.46499
mod_obs15_1,Min. Soil Moisture,4,216.319,227.051,446.985
mod_obs15_1,q_{air} VIMS,4,-6279.26,6279.26,12054.6
mod_obs15_2,Total Porosity,4,-4.07E+06,4.07E+06,7.80E+06
mod_obs15_2,Min. Vapor Porosity,4,-3.55E+07,3.62E+07,7.19E+07
mod_obs15_2,FOC,4,-1.90E+07,1.90E+07,3.64E+07
mod_obs15_2,D_{air},4,-68309.6,69426.5,138112
mod_obs15_2,Pore Size Dist. Coeff. ,4,-93.1057,93.4069,186.613
mod_obs15_2,Vapor Pressure,4,1.58781,1.6011,3.19335
mod_obs15_2,Soil Source Top Conc. ,4,377.717,377.717,435.931
mod_obs15_2,Soil Source Bottom Conc. ,4,1.95942,1.95942,3.7969
mod_obs15_2,Min. Soil Moisture,4,163.421,221.246,405.595
mod_obs15_2,q_{air} VIMS,4,-17558.6,17558.6,33779.3
mod_obs15_3,Total Porosity,4,-2.04E+06,2.04E+06,2.98E+06
mod_obs15_3,Min. Vapor Porosity,4,5.26E+06,5.26E+06,6.30E+06
mod_obs15_3,FOC,4,-2.53E+06,2.53E+06,4.20E+06
mod_obs15_3,D_{air},4,-8967.31,9391,18503.4
mod_obs15_3,Pore Size Dist. Coeff. ,4,-179.195,179.213,294.154
mod_obs15_3,Vapor Pressure,4,2.70867,2.71096,5.41171
mod_obs15_3,Soil Source Top Conc. ,4,92.0358,92.0358,106.251
mod_obs15_3,Soil Source Bottom Conc. ,4,0.60213,0.60213,1.16877
mod_obs15_3,Min. Soil Moisture,4,7.39823,714.121,1154.18
mod_obs15_3,q_{air} VIMS,4,-4364.44,4364.44,8191.58
mod_obs15_4,Total Porosity,4,-24152.5,24152.5,41004.8
mod_obs15_4,Min. Vapor Porosity,4,-35270.8,39214.6,75891.1
mod_obs15_4,FOC,4,-43108.8,43108.8,79713.2
mod_obs15_4,D_{air},4,-365.227,371.393,738.696
mod_obs15_4,Pore Size Dist. Coeff. ,4,-0.789178,0.789472,1.45608
mod_obs15_4,Vapor Pressure,4,0.0127578,0.0128118,0.0255877
mod_obs15_4,Soil Source Top Conc. ,4,1.99747,1.99747,2.30538
mod_obs15_4,Soil Source Bottom Conc. ,4,0.0105944,0.0105944,0.020533
mod_obs15_4,Min. Soil Moisture,4,1.45315,1.75392,3.31008
mod_obs15_4,q_{air} VIMS,4,-92.9119,92.9119,178.635
mod_obs15_5,Total Porosity,4,-125698,125704,224790
mod_obs15_5,Min. Vapor Porosity,4,312183,312183,550500
mod_obs15_5,FOC,4,-249158,249158,459522
mod_obs15_5,D_{air},4,33699.8,33699.8,66544.6
mod_obs15_5,Pore Size Dist. Coeff. ,4,-56.1938,56.1998,74.5711
mod_obs15_5,Vapor Pressure,4,1.20043,1.20112,2.40128
mod_obs15_5,Soil Source Top Conc. ,4,2.49723,2.49723,3.22218
mod_obs15_5,Soil Source Bottom Conc. ,4,0.247685,0.247685,0.482874
mod_obs15_5,Min. Soil Moisture,4,-5934.46,6334.94,12403.2
mod_obs15_5,q_{air} VIMS,4,-1105.81,1105.81,1727.61
mod_obs15_6,Total Porosity,4,-25914,25914.6,50368.4
mod_obs15_6,Min. Vapor Porosity,4,93688.8,93688.8,118961
mod_obs15_6,FOC,4,-38955.4,38955.4,77619.4
mod_obs15_6,D_{air},4,5.7515,5.7515,11.4987
mod_obs15_6,Pore Size Dist. Coeff. ,4,7.19E-06,7.19E-06,5.96E-06
mod_obs15_6,Vapor Pressure,4,-3.66E-07,3.66E-07,7.22E-07
mod_obs15_6,Soil Source Top Conc. ,4,-3.19E-09,3.19E-09,2.45E-09
mod_obs15_6,Soil Source Bottom Conc. ,4,-3.99E-09,3.99E-09,2.99E-09
mod_obs15_6,Min. Soil Moisture,4,-0.181746,0.181746,0.348143
mod_obs15_6,q_{air} VIMS,4,-0.0286511,0.0286511,0.0513743
mod_obs15_7,Total Porosity,4,-6509.98,6510.05,12022.2
mod_obs15_7,Min. Vapor Porosity,4,23815.3,23815.3,29685.5
mod_obs15_7,FOC,4,-9603.22,9603.22,19151.7
mod_obs15_7,D_{air},4,1.21849,1.21849,2.43608
mod_obs15_7,Pore Size Dist. Coeff. ,4,1.53E-06,1.53E-06,1.27E-06
